@E=$000000;&;&93%00.78#93131942;@000000
@E=$000008;D;2013/11/08,15:33:47+04;@000008
@E=$000010;M;01;@000010
@E=$000018;M;01;@000018
@E=$000020;M;01;@000020
@E=$000028;D;2013/11/08,15:45:00+04;@000028
@E=$000030;E;15:45;080;188;188;182;1;@000030
@E=$06E5E8;E;06:30;8E3;AE2;0F0;0F4;0;@06E5E8
@E=$06E5F0;E;06:45;8E3;AE2;0EF;0F2;0;@06E5F0
@E=$06E5F8;E;07:00;8E3;AE2;0EE;0F2;0;@06E5F8
@E=$06E600;E;07:15;8E3;AE2;0EE;0F1;0;@06E600
@E=$06E608;E;07:30;8E3;AE2;0EE;0F1;0;@06E608
@E=$06E610;E;07:45;8E3;AE2;0EE;0F0;0;@06E610
@E=$06E618;E;08:00;8E3;AE2;0ED;0F0;0;@06E618
@E=$06E620;E;08:15;8E3;AE2;0ED;0F0;0;@06E620
@E=$06E628;E;08:30;8E3;AE2;0EC;0F0;0;@06E628
@E=$06E630;E;08:45;8E3;AE2;0EC;0F0;0;@06E630
@E=$06E638;E;09:00;8E3;AE2;0EC;0F0;0;@06E638
@E=$06E640;E;09:15;8E3;AE2;0EC;0F0;0;@06E640
@E=$06E648;E;09:30;8E3;AE2;0EC;0F0;0;@06E648
@E=$06E650;E;09:45;8E3;AE2;0EC;0F0;0;@06E650
@E=$06E658;E;10:00;8E3;AE2;0EC;0F0;0;@06E658
@E=$06E660;E;10:15;8E3;AE2;0EC;0F0;0;@06E660
@E=$06E668;E;10:30;8E3;AE2;0EC;0F0;0;@06E668
@E=$06E670;E;10:45;8E3;AE2;0EC;0EF;0;@06E670
@E=$06E678;E;11:00;8E3;AE2;0EC;0EF;0;@06E678
@E=$06E680;E;11:15;8E2;AE2;0EC;0EF;0;@06E680
@E=$06E688;E;11:30;8E2;AE2;0EC;0EF;0;@06E688
@E=$06E690;E;11:45;8E2;AE2;0EC;0EF;0;@06E690
@E=$06E698;E;12:00;8E2;AE2;0EC;0EF;0;@06E698
@E=$06E6A0;E;12:15;8E2;AE2;0EC;0EE;0;@06E6A0
@E=$06E6A8;E;12:30;8E1;AE2;0EC;0EE;0;@06E6A8
@E=$06E6B0;E;12:45;8E1;AE2;0EC;0EE;0;@06E6B0
@E=$06E6B8;E;13:00;8E1;AE2;0EB;0EE;0;@06E6B8
@E=$06E6C0;E;13:15;8E1;AE2;0EB;0EE;0;@06E6C0
@E=$06E6C8;E;13:30;8E1;AE2;0EB;0EE;0;@06E6C8
@E=$06E6D0;E;13:45;8E1;AE2;0EB;0EE;0;@06E6D0
@E=$06E6D8;E;14:00;8E1;AE2;0EB;0EE;0;@06E6D8
@E=$06E6E0;E;14:15;8E1;AE2;0EB;0EE;0;@06E6E0
@E=$06E6E8;E;14:30;8E1;AE2;0EB;0EE;0;@06E6E8
@E=$06E6F0;E;14:45;8E1;AE2;0EB;0EE;0;@06E6F0
@E=$06E6F8;E;15:00;8E1;AE2;0EB;0EE;0;@06E6F8
@E=$06E700;E;15:15;8E0;AE2;0EB;0EE;0;@06E700
@E=$06E708;E;15:30;8D3;AE2;0ED;0F0;1;@06E708
@E=$06E710;E;15:45;8D2;AE2;0EC;0F0;0;@06E710
@E=$06E718;E;16:00;8D2;AE2;0EC;0F0;0;@06E718
@E=$06E720;E;16:15;8D2;AE2;0EC;0F0;0;@06E720
@E=$06E728;E;16:30;8D1;AE2;0EC;0EF;0;@06E728
@E=$06E730;E;16:45;8D1;AE2;0EC;0EF;0;@06E730
@E=$06E738;E;17:00;8D1;AE2;0EC;0EF;0;@06E738
@E=$06E740;E;17:15;8D1;AE2;0EC;0EF;0;@06E740
@E=$06E748;E;17:30;8D0;AE2;0EC;0EF;0;@06E748
@E=$06E750;E;17:45;8D0;AE2;0EC;0EE;0;@06E750
@E=$06E758;E;18:00;8D0;AE2;0EC;0EE;0;@06E758
@E=$06E760;E;18:15;8D0;AE2;0EC;0EE;0;@06E760
@E=$06E768;E;18:30;8D0;AE2;0EC;0EF;0;@06E768
@E=$06E770;E;18:45;8D0;AE2;0EC;0EE;0;@06E770
@E=$06E778;E;19:00;8D0;AE2;0EC;0EF;0;@06E778
@E=$06E780;E;19:15;8CF;AE2;0EC;0EF;0;@06E780
@E=$06E788;E;19:30;8CF;AE2;0EC;0EE;0;@06E788
@E=$06E790;E;19:45;8CF;AE2;0EC;0EF;0;@06E790
@E=$06E798;E;20:00;8CF;AE2;0EC;0EF;0;@06E798
@E=$06E7A0;E;20:15;8CF;AE2;0EC;0EF;0;@06E7A0
@E=$06E7A8;E;20:30;8CF;AE2;0EC;0EF;0;@06E7A8
@E=$06E7B0;E;20:45;8CF;AE2;0EC;0F0;1;@06E7B0
@E=$06E7B8;E;21:00;8C7;AE2;0EE;0F2;1;@06E7B8
@E=$06E7C0;E;21:15;8C6;AE2;0EF;0F2;0;@06E7C0
@E=$06E7C8;E;21:30;8C6;AE2;0EE;0F2;0;@06E7C8
@E=$06E7D0;E;21:45;8C6;AE2;0EE;0F2;0;@06E7D0
@E=$06E7D8;E;22:00;8C5;AE2;0EF;0F2;0;@06E7D8
@E=$06E7E0;E;22:15;8C5;AE2;0EF;0F2;0;@06E7E0
@E=$06E7E8;E;22:30;8C5;AE2;0EF;0F2;0;@06E7E8
@E=$06E7F0;E;22:45;8C4;AE2;0EF;0F2;0;@06E7F0
@E=$06E7F8;E;23:00;8C2;AE2;0EF;0F2;0;@06E7F8
@E=$06E800;E;23:15;8C2;AE2;0EF;0F2;0;@06E800
@E=$06E808;E;23:30;8C2;AE2;0EF;0F2;0;@06E808
@E=$06E810;E;23:45;8C2;AE2;0EF;0F2;0;@06E810
@E=$06E818;D;2015/05/01,00:00:00+04;@06E818
@E=$06E820;E;00:00;8C2;AE2;0EF;0F2;0;@06E820
@E=$06E828;E;00:15;8C1;AE2;0EF;0F2;0;@06E828
@E=$06E830;E;00:30;8C1;AE2;0EF;0F2;0;@06E830
@E=$06E838;E;00:45;8C1;AE2;0EF;0F2;0;@06E838
@E=$06E840;E;01:00;8C1;AE2;0EF;0F2;0;@06E840
@E=$06E848;E;01:15;8C1;AE2;0EF;0F2;0;@06E848
@E=$06E850;E;01:30;8C1;AE2;0EF;0F2;0;@06E850
@E=$06E858;E;01:45;8C1;AE2;0EF;0F2;0;@06E858
@E=$06E860;E;02:00;8C1;AE2;0EF;0F2;0;@06E860
@E=$06E868;E;02:15;8C0;AE2;0EF;0F2;0;@06E868
@E=$06E870;E;02:30;8C0;AE2;0EF;0F2;0;@06E870
@E=$06E878;E;02:45;8C0;AE2;0EF;0F2;0;@06E878
@E=$06E880;E;03:00;8C0;AE2;0F0;0F2;0;@06E880
@E=$06E888;E;03:15;8C0;AE2;0F0;0F2;0;@06E888
@E=$06E890;E;03:30;8C0;AE2;0F0;0F2;0;@06E890
@E=$06E898;E;03:45;8C0;AE2;0F0;0F2;0;@06E898
@E=$06E8A0;E;04:00;8C0;AE2;0F0;0F2;0;@06E8A0
@E=$06E8A8;E;04:15;8C0;AE2;0F0;0F2;0;@06E8A8
@E=$06E8B0;E;04:30;8C0;AE2;0EF;0F2;0;@06E8B0
@E=$06E8B8;E;04:45;8C0;AE2;0EF;0F2;0;@06E8B8
