@E=$000000;&;&93%00.78#93131942;@000000
@E=$000008;D;2013/11/08,15:33:47+04;@000008
@E=$000010;M;01;@000010
@E=$000018;M;01;@000018
@E=$000020;M;01;@000020
@E=$000028;D;2013/11/08,15:45:00+04;@000028
@E=$000030;E;15:45;080;188;188;182;1;@000030
@E=$04BCC8;E;04:00;D5D;FFF;158;15A;0;@04BCC8
@E=$04BCD0;E;04:15;D5B;FFF;157;15A;0;@04BCD0
@E=$04BCD8;E;04:30;D58;FFF;156;15A;0;@04BCD8
@E=$04BCE0;E;04:45;D56;FFF;156;159;0;@04BCE0
@E=$04BCE8;E;05:00;D54;FFF;156;159;0;@04BCE8
@E=$04BCF0;E;05:15;D52;FFF;156;159;0;@04BCF0
@E=$04BCF8;E;05:30;D51;FFF;156;159;0;@04BCF8
@E=$04BD00;E;05:45;D4F;FFF;156;158;0;@04BD00
@E=$04BD08;E;06:00;D4D;FFF;155;158;0;@04BD08
@E=$04BD10;E;06:15;D4C;FFF;155;158;0;@04BD10
@E=$04BD18;E;06:30;D4A;FFF;154;158;0;@04BD18
@E=$04BD20;E;06:45;D48;FFF;154;158;0;@04BD20
@E=$04BD28;E;07:00;D47;FFF;154;158;0;@04BD28
@E=$04BD30;E;07:15;D45;FFF;151;152;0;@04BD30
@E=$04BD38;E;07:30;D44;FFF;152;156;1;@04BD38
@E=$04BD40;E;07:45;0BD;FFF;15A;168;1;@04BD40
@E=$04BD48;E;08:00;0BA;FFF;15C;163;0;@04BD48
@E=$04BD50;E;08:15;0BB;FFF;15C;160;1;@04BD50
@E=$04BD58;E;08:30;0B8;FFF;15C;15E;1;@04BD58
@E=$04BD60;E;08:45;0B7;FFF;15C;15C;0;@04BD60
@E=$04BD68;E;09:00;0B9;FFF;15C;15C;1;@04BD68
@E=$04BD70;E;09:15;0B9;FFF;15B;15C;0;@04BD70
@E=$04BD78;E;09:30;0B8;FFF;15B;15C;0;@04BD78
@E=$04BD80;E;09:45;0B6;FFF;15A;15B;1;@04BD80
@E=$04BD88;E;10:00;0B4;FFF;15A;15A;1;@04BD88
@E=$04BD90;E;10:15;0B4;FFF;15B;15B;0;@04BD90
@E=$04BD98;E;10:30;0B4;FFF;15C;15C;1;@04BD98
@E=$04BDA0;E;10:45;0DF;FFF;15C;15D;1;@04BDA0
@E=$04BDA8;E;11:00;0FC;FFF;162;166;1;@04BDA8
@E=$04BDB0;E;11:15;0FB;FFF;164;167;1;@04BDB0
@E=$04BDB8;E;11:30;0FB;FFF;164;FFF;1;@04BDB8
@E=$04BDC0;E;11:45;0FA;FFF;164;FFF;1;@04BDC0
@E=$04BDC8;E;12:00;0FC;FFF;164;FFF;1;@04BDC8
@E=$04BDD0;E;12:15;0FC;FFF;165;FFF;1;@04BDD0
@E=$04BDD8;E;12:30;0FC;FFF;166;FFF;1;@04BDD8
@E=$04BDE0;E;12:45;0FC;FFF;166;FFF;1;@04BDE0
@E=$04BDE8;E;13:00;0FD;FFF;167;FFF;1;@04BDE8
@E=$04BDF0;E;13:15;0FD;FFF;168;FFF;1;@04BDF0
@E=$04BDF8;E;13:30;0FD;FFF;169;FFF;1;@04BDF8
@E=$04BE00;E;13:45;0FD;FFF;16A;FFF;1;@04BE00
@E=$04BE08;E;14:00;0FF;FFF;16A;16C;1;@04BE08
@E=$04BE10;E;14:15;0FE;FFF;16C;16C;1;@04BE10
@E=$04BE18;E;14:30;0FF;FFF;16C;16C;1;@04BE18
@E=$04BE20;E;14:45;0CB;FFF;16E;170;1;@04BE20
@E=$04BE28;E;15:00;0C3;FFF;175;172;1;@04BE28
@E=$04BE30;E;15:15;0C2;FFF;177;172;1;@04BE30
@E=$04BE38;E;15:30;0C2;FFF;177;172;0;@04BE38
@E=$04BE40;E;15:45;0C1;FFF;176;172;0;@04BE40
@E=$04BE48;E;16:00;0C1;FFF;176;172;0;@04BE48
@E=$04BE50;E;16:15;0C0;FFF;176;172;0;@04BE50
@E=$04BE58;E;16:30;0C0;FFF;176;172;0;@04BE58
@E=$04BE60;E;16:45;0C0;FFF;176;172;0;@04BE60
@E=$04BE68;E;17:00;0C0;FFF;175;172;0;@04BE68
@E=$04BE70;E;17:15;0C0;FFF;175;172;0;@04BE70
@E=$04BE78;E;17:30;0C0;FFF;178;172;0;@04BE78
@E=$04BE80;E;17:45;0C0;FFF;178;172;0;@04BE80
@E=$04BE88;E;18:00;0BF;FFF;178;171;0;@04BE88
@E=$04BE90;E;18:15;0BE;FFF;178;178;0;@04BE90
@E=$04BE98;E;18:30;0BE;FFF;178;178;0;@04BE98
@E=$04BEA0;E;18:45;0BE;FFF;178;178;0;@04BEA0
@E=$04BEA8;E;19:00;0BE;FFF;178;178;0;@04BEA8
@E=$04BEB0;E;19:15;0BE;FFF;178;178;0;@04BEB0
@E=$04BEB8;E;19:30;0C1;FFF;178;178;1;@04BEB8
@E=$04BEC0;E;19:45;0C1;FFF;178;178;0;@04BEC0
@E=$04BEC8;E;20:00;0C1;FFF;178;178;0;@04BEC8
@E=$04BED0;E;20:15;0C4;FFF;178;178;1;@04BED0
@E=$04BED8;E;20:30;0BC;FFF;178;178;1;@04BED8
@E=$04BEE0;E;20:45;0BC;FFF;178;178;0;@04BEE0
@E=$04BEE8;E;21:00;0BC;FFF;178;178;0;@04BEE8
@E=$04BEF0;E;21:15;0BC;FFF;178;178;0;@04BEF0
@E=$04BEF8;E;21:30;0BE;FFF;178;178;1;@04BEF8
@E=$04BF00;E;21:45;0BE;FFF;178;178;1;@04BF00
@E=$04BF08;E;22:00;0BF;FFF;178;178;0;@04BF08
@E=$04BF10;E;22:15;0C0;FFF;178;178;0;@04BF10
@E=$04BF18;E;22:30;0C0;FFF;178;178;0;@04BF18
@E=$04BF20;E;22:45;0BF;FFF;178;FFF;0;@04BF20
@E=$04BF28;E;23:00;0BE;FFF;178;FFF;0;@04BF28
@E=$04BF30;E;23:15;0BE;FFF;600;FFF;0;@04BF30
@E=$04BF38;E;23:30;0BD;FFF;600;FFF;0;@04BF38
@E=$04BF40;E;23:45;0BD;FFF;600;FFF;0;@04BF40
@E=$04BF48;D;2014/10/31,00:00:00+04;@04BF48
@E=$04BF50;E;00:00;0BD;FFF;600;FFF;0;@04BF50
@E=$04BF58;E;00:15;0BC;FFF;600;FFF;0;@04BF58
@E=$04BF60;E;00:30;0BC;FFF;FFF;FFF;0;@04BF60
@E=$04BF68;E;00:45;0BC;FFF;FFF;FFF;0;@04BF68
@E=$04BF70;E;01:00;0BB;FFF;FFF;FFF;0;@04BF70
@E=$04BF78;E;01:15;0BB;FFF;FFF;FFF;0;@04BF78
@E=$04BF80;E;01:30;0BB;FFF;FFF;FFF;0;@04BF80
@E=$04BF88;E;01:45;0BB;FFF;FFF;FFF;0;@04BF88
@E=$04BF90;E;02:00;0BA;FFF;FFF;FFF;0;@04BF90
@E=$04BF98;E;02:15;0BA;FFF;FFF;FFF;0;@04BF98
@E=$04BFA0;E;02:30;0BA;FFF;FFF;FFF;0;@04BFA0
@E=$04BFA8;E;02:45;0BA;FFF;FFF;FFF;0;@04BFA8
@E=$04BFB0;E;03:00;0B9;FFF;FFF;FFF;0;@04BFB0
@E=$04BFB8;E;03:15;0B9;FFF;FFF;FFF;0;@04BFB8
@E=$04BFC0;E;03:30;0B9;FFF;FFF;FFF;0;@04BFC0
@E=$04BFC8;E;03:45;0BA;FFF;FFF;FFF;0;@04BFC8
@E=$04BFD0;E;04:00;0BA;FFF;FFF;FFF;0;@04BFD0
@E=$04BFD8;E;04:15;0BA;FFF;FFF;FFF;0;@04BFD8
@E=$04BFE0;E;04:30;0BA;FFF;FFF;FFF;0;@04BFE0
@E=$04BFE8;E;04:45;0BA;FFF;FFF;FFF;0;@04BFE8
@E=$04BFF0;E;05:00;0BA;FFF;FFF;FFF;0;@04BFF0
@E=$04BFF8;E;05:15;0BA;FFF;FFF;FFF;0;@04BFF8
@E=$04C000;E;05:30;0BA;FFF;FFF;FFF;0;@04C000
@E=$04C008;E;05:45;0BA;FFF;FFF;FFF;0;@04C008
@E=$04C010;E;06:00;0BA;FFF;FFF;FFF;0;@04C010
@E=$04C018;E;06:15;0BA;FFF;FFF;FFF;0;@04C018
@E=$04C020;E;06:30;0BA;FFF;FFF;FFF;0;@04C020
@E=$04C028;E;06:45;0BA;FFF;FFF;FFF;0;@04C028
@E=$04C030;E;07:00;0BA;FFF;FFF;FFF;0;@04C030
@E=$04C038;E;07:15;0BB;FFF;FFF;FFF;0;@04C038
@E=$04C040;E;07:30;0BE;FFF;FFF;FFF;1;@04C040
@E=$04C048;E;07:45;0BE;FFF;FFF;FFF;0;@04C048
@E=$04C050;E;08:00;0BD;FFF;FFF;FFF;0;@04C050
@E=$04C058;E;08:15;0BD;FFF;FFF;FFF;0;@04C058
@E=$04C060;E;08:30;0BD;FFF;FFF;FFF;0;@04C060
@E=$04C068;E;08:45;0BD;FFF;FFF;FFF;0;@04C068
@E=$04C070;E;09:00;0BC;FFF;FFF;FFF;0;@04C070
@E=$04C078;E;09:15;0BB;FFF;FFF;FFF;0;@04C078
@E=$04C080;E;09:30;0BB;FFF;FFF;FFF;0;@04C080
@E=$04C088;E;09:45;0BD;FFF;FFF;FFF;1;@04C088
@E=$04C090;E;10:00;0C0;FFF;FFF;FFF;1;@04C090
@E=$04C098;E;10:15;0BE;FFF;FFF;FFF;1;@04C098
@E=$04C0A0;E;10:30;0BE;FFF;FFF;FFF;1;@04C0A0
@E=$04C0A8;E;10:45;0BE;FFF;FFF;FFF;1;@04C0A8
@E=$04C0B0;E;11:00;0BE;FFF;FFF;FFF;1;@04C0B0
@E=$04C0B8;E;11:15;0BE;FFF;FFF;FFF;1;@04C0B8
@E=$04C0C0;E;11:30;0BE;FFF;FFF;FFF;1;@04C0C0
@E=$04C0C8;E;11:45;0BE;FFF;FFF;FFF;1;@04C0C8
@E=$04C0D0;E;12:00;0BE;FFF;FFF;FFF;1;@04C0D0
@E=$04C0D8;E;12:15;0BE;FFF;FFF;FFF;1;@04C0D8
@E=$04C0E0;E;12:30;0BE;FFF;FFF;FFF;1;@04C0E0
@E=$04C0E8;E;12:45;0BE;FFF;FFF;FFF;1;@04C0E8
@E=$04C0F0;E;13:00;0BE;FFF;FFF;FFF;1;@04C0F0
@E=$04C0F8;E;13:15;0BE;FFF;FFF;FFF;1;@04C0F8
@E=$04C100;E;13:30;0BE;FFF;FFF;FFF;1;@04C100
@E=$04C108;E;13:45;0BE;FFF;FFF;FFF;1;@04C108
@E=$04C110;E;14:00;0BE;FFF;FFF;FFF;1;@04C110
@E=$04C118;E;14:15;0BE;FFF;FFF;FFF;1;@04C118
@E=$04C120;E;14:30;0BE;FFF;FFF;FFF;1;@04C120
@E=$04C128;E;14:45;0BE;FFF;FFF;FFF;1;@04C128
@E=$04C130;E;15:00;0BE;FFF;FFF;FFF;1;@04C130
@E=$04C138;E;15:15;0BE;FFF;FFF;FFF;1;@04C138
@E=$04C140;E;15:30;0BE;FFF;FFF;FFF;1;@04C140
@E=$04C148;E;15:45;0BE;FFF;FFF;FFF;1;@04C148
@E=$04C150;E;16:00;0BE;FFF;FFF;FFF;1;@04C150
@E=$04C158;E;16:15;0BE;FFF;FFF;FFF;1;@04C158
@E=$04C160;E;16:30;0BE;FFF;FFF;FFF;1;@04C160
@E=$04C168;E;16:45;0BD;FFF;FFF;FFF;0;@04C168
@E=$04C170;E;17:00;0BD;FFF;FFF;FFF;0;@04C170
@E=$04C178;E;17:15;0BD;FFF;FFF;FFF;0;@04C178
@E=$04C180;E;17:30;0BD;FFF;FFF;FFF;0;@04C180
@E=$04C188;E;17:45;0BE;FFF;FFF;FFF;0;@04C188
@E=$04C190;E;18:00;0BE;FFF;FFF;FFF;0;@04C190
@E=$04C198;E;18:15;0BD;FFF;FFF;FFF;0;@04C198
@E=$04C1A0;E;18:30;0BD;FFF;FFF;FFF;0;@04C1A0
@E=$04C1A8;E;18:45;0BD;FFF;FFF;FFF;0;@04C1A8
@E=$04C1B0;E;19:00;0BD;FFF;FFF;FFF;0;@04C1B0
@E=$04C1B8;E;19:15;0BD;FFF;FFF;FFF;0;@04C1B8
@E=$04C1C0;E;19:30;0BD;FFF;FFF;FFF;0;@04C1C0
@E=$04C1C8;E;19:45;0BD;FFF;FFF;FFF;0;@04C1C8
@E=$04C1D0;E;20:00;0BD;FFF;FFF;FFF;0;@04C1D0
@E=$04C1D8;E;20:15;0BD;FFF;FFF;FFF;0;@04C1D8
@E=$04C1E0;E;20:30;0BD;FFF;FFF;FFF;0;@04C1E0
@E=$04C1E8;E;20:45;0BD;FFF;FFF;FFF;0;@04C1E8
@E=$04C1F0;E;21:00;0C1;FFF;FFF;FFF;1;@04C1F0
@E=$04C1F8;E;21:15;0B9;FFF;FFF;FFF;1;@04C1F8
@E=$04C200;E;21:30;0C6;FFF;FFF;FFF;1;@04C200
@E=$04C208;E;21:45;0DA;FFF;FFF;FFF;1;@04C208
@E=$04C210;E;22:00;0DD;FFF;FFF;FFF;1;@04C210
@E=$04C218;E;22:15;0DD;FFF;FFF;FFF;0;@04C218
@E=$04C220;E;22:30;0E0;FFF;FFF;FFF;1;@04C220
@E=$04C228;E;22:45;0E5;FFF;FFF;FFF;1;@04C228
@E=$04C230;E;23:00;0E5;FFF;FFF;FFF;0;@04C230
@E=$04C238;E;23:15;0E5;FFF;FFF;FFF;0;@04C238
@E=$04C240;E;23:30;0E5;FFF;FFF;FFF;0;@04C240
@E=$04C248;E;23:45;0E5;FFF;FFF;FFF;0;@04C248
@E=$04C250;D;2014/11/01,00:00:00+04;@04C250
@E=$04C258;E;00:00;0E5;FFF;FFF;FFF;0;@04C258
@E=$04C260;E;00:15;0E4;FFF;FFF;FFF;0;@04C260
@E=$04C268;E;00:30;0E4;FFF;FFF;FFF;0;@04C268
@E=$04C270;E;00:45;0E4;FFF;FFF;FFF;0;@04C270
@E=$04C278;E;01:00;0E4;FFF;FFF;FFF;0;@04C278
@E=$04C280;E;01:15;0E3;FFF;FFF;FFF;0;@04C280
@E=$04C288;E;01:30;0E3;FFF;FFF;FFF;0;@04C288
@E=$04C290;E;01:45;0E3;FFF;FFF;FFF;0;@04C290
@E=$04C298;E;02:00;0E3;FFF;FFF;FFF;0;@04C298
@E=$04C2A0;E;02:15;0E3;FFF;FFF;FFF;0;@04C2A0
@E=$04C2A8;E;02:30;0E2;FFF;FFF;FFF;0;@04C2A8
@E=$04C2B0;E;02:45;0E2;FFF;FFF;FFF;0;@04C2B0
@E=$04C2B8;E;03:00;0E2;FFF;FFF;FFF;0;@04C2B8
@E=$04C2C0;E;03:15;0E2;FFF;FFF;FFF;0;@04C2C0
@E=$04C2C8;E;03:30;0E1;FFF;FFF;FFF;0;@04C2C8
@E=$04C2D0;E;03:45;0E1;FFF;FFF;FFF;0;@04C2D0
@E=$04C2D8;E;04:00;0E1;FFF;FFF;FFF;0;@04C2D8
@E=$04C2E0;E;04:15;0E1;FFF;FFF;FFF;0;@04C2E0
@E=$04C2E8;E;04:30;0E1;FFF;FFF;FFF;0;@04C2E8
@E=$04C2F0;E;04:45;0E0;FFF;FFF;FFF;0;@04C2F0
@E=$04C2F8;E;05:00;0E3;FFF;FFF;FFF;1;@04C2F8
@E=$04C300;E;05:15;0F2;FFF;FFF;FFF;1;@04C300
@E=$04C308;E;05:30;0EF;FFF;FFF;FFF;1;@04C308
@E=$04C310;E;05:45;0F1;FFF;FFF;FFF;1;@04C310
@E=$04C318;E;06:00;0F4;FFF;FFF;FFF;1;@04C318
@E=$04C320;E;06:15;0F4;FFF;FFF;FFF;1;@04C320
@E=$04C328;E;06:30;0F7;FFF;FFF;FFF;1;@04C328
@E=$04C330;E;06:45;0FC;FFF;FFF;FFF;1;@04C330
@E=$04C338;E;07:00;104;FFF;FFF;FFF;1;@04C338
@E=$04C340;E;07:15;104;FFF;FFF;FFF;1;@04C340
@E=$04C348;E;07:30;0F8;FFF;FFF;FFF;1;@04C348
@E=$04C350;E;07:45;0E3;FFF;FFF;FFF;1;@04C350
@E=$04C358;E;08:00;0E6;FFF;FFF;FFF;1;@04C358
@E=$04C360;E;08:15;0E6;FFF;FFF;FFF;1;@04C360
@E=$04C368;E;08:30;0E6;FFF;FFF;FFF;1;@04C368
@E=$04C370;E;08:45;0E6;FFF;FFF;FFF;1;@04C370
@E=$04C378;E;09:00;0E6;FFF;FFF;FFF;0;@04C378
@E=$04C380;E;09:15;0E6;FFF;FFF;FFF;0;@04C380
@E=$04C388;E;09:30;0E6;FFF;FFF;FFF;1;@04C388
@E=$04C390;E;09:45;0E7;FFF;FFF;FFF;1;@04C390
@E=$04C398;E;10:00;0E7;FFF;FFF;FFF;1;@04C398
@E=$04C3A0;E;10:15;0E7;FFF;FFF;FFF;1;@04C3A0
@E=$04C3A8;E;10:30;0E7;FFF;FFF;FFF;1;@04C3A8
@E=$04C3B0;E;10:45;0E8;FFF;FFF;FFF;1;@04C3B0
@E=$04C3B8;E;11:00;0E8;FFF;FFF;FFF;0;@04C3B8
@E=$04C3C0;E;11:15;0E8;FFF;FFF;FFF;0;@04C3C0
@E=$04C3C8;E;11:30;0E8;FFF;FFF;FFF;0;@04C3C8
@E=$04C3D0;E;11:45;0E7;FFF;FFF;FFF;1;@04C3D0
@E=$04C3D8;E;12:00;0E7;FFF;FFF;FFF;0;@04C3D8
@E=$04C3E0;E;12:15;0E7;FFF;FFF;FFF;0;@04C3E0
@E=$04C3E8;E;12:30;0E7;FFF;FFF;FFF;1;@04C3E8
@E=$04C3F0;E;12:45;0E7;FFF;FFF;FFF;0;@04C3F0
@E=$04C3F8;E;13:00;0D3;FFF;FFF;FFF;1;@04C3F8
@E=$04C400;E;13:15;0D9;FFF;FFF;FFF;1;@04C400
@E=$04C408;E;13:30;0D9;FFF;FFF;FFF;0;@04C408
@E=$04C410;E;13:45;0D9;FFF;FFF;FFF;0;@04C410
@E=$04C418;E;14:00;0E7;FFF;FFF;FFF;1;@04C418
@E=$04C420;E;14:15;0EC;FFF;FFF;FFF;1;@04C420
@E=$04C428;E;14:30;0EC;FFF;FFF;FFF;1;@04C428
@E=$04C430;E;14:45;0ED;FFF;FFF;FFF;1;@04C430
@E=$04C438;E;15:00;0ED;FFF;FFF;FFF;0;@04C438
@E=$04C440;E;15:15;0ED;FFF;FFF;FFF;1;@04C440
@E=$04C448;E;15:30;0F1;FFF;FFF;FFF;1;@04C448
@E=$04C450;E;15:45;0F1;FFF;FFF;FFF;1;@04C450
@E=$04C458;E;16:00;0F2;FFF;FFF;FFF;0;@04C458
@E=$04C460;E;16:15;0F2;FFF;FFF;FFF;0;@04C460
@E=$04C468;E;16:30;0F2;FFF;FFF;FFF;0;@04C468
@E=$04C470;E;16:45;0F1;FFF;FFF;FFF;1;@04C470
@E=$04C478;E;17:00;0F1;FFF;FFF;FFF;1;@04C478
@E=$04C480;E;17:15;0F0;FFF;FFF;FFF;1;@04C480
@E=$04C488;E;17:30;0EF;FFF;FFF;FFF;1;@04C488
@E=$04C490;E;17:45;0EE;FFF;FFF;FFF;1;@04C490
@E=$04C498;E;18:00;0ED;FFF;FFF;FFF;1;@04C498
@E=$04C4A0;E;18:15;0EB;FFF;FFF;FFF;1;@04C4A0
@E=$04C4A8;E;18:30;0E9;FFF;FFF;FFF;1;@04C4A8
@E=$04C4B0;E;18:45;0EB;FFF;FFF;FFF;1;@04C4B0
@E=$04C4B8;E;19:00;0D2;FFF;FFF;FFF;1;@04C4B8
@E=$04C4C0;E;19:15;0D7;FFF;FFF;FFF;1;@04C4C0
@E=$04C4C8;E;19:30;0D5;FFF;FFF;FFF;1;@04C4C8
@E=$04C4D0;E;19:45;0D4;FFF;FFF;FFF;1;@04C4D0
@E=$04C4D8;E;20:00;0D4;FFF;FFF;FFF;1;@04C4D8
@E=$04C4E0;E;20:15;0D3;FFF;FFF;FFF;1;@04C4E0
@E=$04C4E8;E;20:30;0D3;FFF;FFF;FFF;1;@04C4E8
@E=$04C4F0;E;20:45;0D1;FFF;FFF;FFF;1;@04C4F0
@E=$04C4F8;E;21:00;0D0;FFF;FFF;FFF;1;@04C4F8
@E=$04C500;E;21:15;0CE;FFF;FFF;FFF;1;@04C500
@E=$04C508;E;21:30;0CD;FFF;FFF;FFF;0;@04C508
@E=$04C510;E;21:45;0CD;FFF;FFF;FFF;1;@04C510
@E=$04C518;E;22:00;0C6;FFF;FFF;FFF;1;@04C518
@E=$04C520;E;22:15;0D2;FFF;FFF;FFF;1;@04C520
@E=$04C528;E;22:30;0D2;FFF;FFF;FFF;1;@04C528
@E=$04C530;E;22:45;0D4;FFF;FFF;FFF;1;@04C530
@E=$04C538;E;23:00;093;FFF;FFF;FFF;1;@04C538
@E=$04C540;E;23:15;08F;FFF;FFF;FFF;1;@04C540
@E=$04C548;E;23:30;08E;FFF;FFF;FFF;0;@04C548
@E=$04C550;E;23:45;08D;FFF;FFF;FFF;0;@04C550
@E=$04C558;D;2014/11/02,00:00:00+04;@04C558
@E=$04C560;E;00:00;08D;FFF;FFF;FFF;0;@04C560
@E=$04C568;E;00:15;08C;FFF;FFF;FFF;0;@04C568
@E=$04C570;E;00:30;08C;FFF;FFF;FFF;0;@04C570
@E=$04C578;E;00:45;08C;FFF;FFF;FFF;0;@04C578
@E=$04C580;E;01:00;08C;FFF;FFF;FFF;0;@04C580
@E=$04C588;E;01:15;08C;FFF;FFF;FFF;0;@04C588
@E=$04C590;E;01:30;08B;FFF;FFF;FFF;0;@04C590
@E=$04C598;E;01:45;08B;FFF;FFF;FFF;0;@04C598
@E=$04C5A0;E;02:00;08B;FFF;FFF;FFF;0;@04C5A0
@E=$04C5A8;E;02:15;08B;FFF;FFF;FFF;0;@04C5A8
@E=$04C5B0;E;02:30;08B;FFF;FFF;FFF;0;@04C5B0
@E=$04C5B8;E;02:45;08B;FFF;FFF;FFF;0;@04C5B8
@E=$04C5C0;E;03:00;08B;FFF;FFF;FFF;0;@04C5C0
@E=$04C5C8;E;03:15;08B;FFF;FFF;FFF;0;@04C5C8
@E=$04C5D0;E;03:30;08B;FFF;FFF;FFF;0;@04C5D0
@E=$04C5D8;E;03:45;08B;FFF;FFF;FFF;0;@04C5D8
@E=$04C5E0;E;04:00;08A;FFF;FFF;FFF;0;@04C5E0
@E=$04C5E8;E;04:15;08A;FFF;FFF;FFF;0;@04C5E8
@E=$04C5F0;E;04:30;08A;FFF;FFF;FFF;0;@04C5F0
@E=$04C5F8;E;04:45;08A;FFF;FFF;FFF;0;@04C5F8
@E=$04C600;E;05:00;08A;FFF;FFF;FFF;0;@04C600
@E=$04C608;E;05:15;08A;FFF;FFF;FFF;0;@04C608
@E=$04C610;E;05:30;08A;FFF;FFF;FFF;0;@04C610
@E=$04C618;E;05:45;08A;FFF;FFF;FFF;0;@04C618
@E=$04C620;E;06:00;089;FFF;FFF;FFF;0;@04C620
@E=$04C628;E;06:15;089;FFF;FFF;FFF;0;@04C628
@E=$04C630;E;06:30;089;FFF;FFF;FFF;0;@04C630
@E=$04C638;E;06:45;089;FFF;FFF;FFF;0;@04C638
@E=$04C640;E;07:00;089;FFF;FFF;FFF;0;@04C640
@E=$04C648;E;07:15;089;FFF;FFF;FFF;0;@04C648
@E=$04C650;E;07:30;089;FFF;FFF;FFF;0;@04C650
@E=$04C658;E;07:45;089;FFF;FFF;FFF;0;@04C658
@E=$04C660;E;08:00;089;FFF;FFF;FFF;0;@04C660
@E=$04C668;E;08:15;089;FFF;FFF;FFF;0;@04C668
@E=$04C670;E;08:30;089;FFF;FFF;FFF;0;@04C670
@E=$04C678;E;08:45;08A;FFF;FFF;FFF;1;@04C678
@E=$04C680;E;09:00;08B;FFF;FFF;FFF;1;@04C680
@E=$04C688;E;09:15;08B;FFF;FFF;FFF;1;@04C688
@E=$04C690;E;09:30;08A;FFF;FFF;FFF;1;@04C690
@E=$04C698;E;09:45;084;FFF;FFF;FFF;1;@04C698
@E=$04C6A0;E;10:00;082;FFF;FFF;FFF;0;@04C6A0
@E=$04C6A8;E;10:15;083;FFF;FFF;FFF;1;@04C6A8
@E=$04C6B0;E;10:30;084;FFF;FFF;FFF;0;@04C6B0
@E=$04C6B8;E;10:45;084;FFF;FFF;FFF;1;@04C6B8
@E=$04C6C0;E;11:00;085;FFF;FFF;FFF;1;@04C6C0
@E=$04C6C8;E;11:15;085;FFF;FFF;FFF;0;@04C6C8
@E=$04C6D0;E;11:30;085;FFF;FFF;FFF;1;@04C6D0
@E=$04C6D8;E;11:45;086;FFF;FFF;FFF;1;@04C6D8
@E=$04C6E0;E;12:00;086;FFF;FFF;FFF;1;@04C6E0
@E=$04C6E8;E;12:15;085;FFF;FFF;FFF;1;@04C6E8
@E=$04C6F0;E;12:30;085;FFF;FFF;FFF;1;@04C6F0
@E=$04C6F8;E;12:45;085;FFF;FFF;FFF;0;@04C6F8
@E=$04C700;E;13:00;084;FFF;FFF;FFF;1;@04C700
