0;2014.10.29 20:15;0;-0.0625;25.75;28.875;201;1;0
1;2014.10.29 20:30;0;-0.0625;24.25;25.5625;196;1;0
2;2014.10.29 20:45;0;-0.0625;23.625;24.125;192;1;0
3;2014.10.29 21:00;0;-0.0625;23.8125;25.3125;3663;1;0
4;2014.10.29 21:15;0;-0.0625;23.75;23.5;3665;1;0
5;2014.10.29 21:30;0;-0.0625;23.5;22.6875;3656;0;0
6;2014.10.29 21:45;0;-0.0625;23.25;22.375;3621;0;0
7;2014.10.29 22:00;0;-0.0625;23;22.125;3584;0;0
8;2014.10.29 22:15;0;-0.0625;22.75;22;3557;0;0
9;2014.10.29 22:30;0;-0.0625;22.625;22;3538;0;0
10;2014.10.29 22:45;0;-0.0625;22.5;21.9375;3522;0;0
11;2014.10.29 23:00;0;-0.0625;22.375;21.875;3510;0;0
12;2014.10.29 23:15;0;-0.0625;22.3125;21.875;3500;0;0
13;2014.10.29 23:30;0;-0.0625;22.25;21.875;3491;0;0
14;2014.10.29 23:45;0;-0.0625;22.125;21.875;3484;0;0
15;2014.10.30 00:00;0;-0.0625;22.125;21.875;3478;0;0
16;2014.10.30 00:15;0;-0.0625;22;21.8125;3472;0;0
17;2014.10.30 00:30;0;-0.0625;21.875;21.75;3466;0;0
18;2014.10.30 00:45;0;-0.0625;21.875;21.75;3462;0;0
19;2014.10.30 01:00;0;-0.0625;21.8125;21.75;3457;0;0
20;2014.10.30 01:15;0;-0.0625;21.75;21.75;3453;0;0
21;2014.10.30 01:30;0;-0.0625;21.75;21.75;3449;0;0
22;2014.10.30 01:45;0;-0.0625;21.6875;21.75;3446;0;0
23;2014.10.30 02:00;0;-0.0625;21.625;21.6875;3442;0;0
24;2014.10.30 02:15;0;-0.0625;21.625;21.75;3439;0;0
25;2014.10.30 02:30;0;-0.0625;21.625;21.6875;3436;0;0
26;2014.10.30 02:45;0;-0.0625;21.5625;21.625;3433;0;0
27;2014.10.30 03:00;0;-0.0625;21.5625;21.6875;3431;0;0
28;2014.10.30 03:15;0;-0.0625;21.5;21.625;3428;0;0
29;2014.10.30 03:30;0;-0.0625;21.5;21.625;3425;0;0
30;2014.10.30 03:45;0;-0.0625;21.5;21.625;3423;0;0
31;2014.10.30 04:00;0;-0.0625;21.5;21.625;3421;0;0
32;2014.10.30 04:15;0;-0.0625;21.4375;21.625;3419;0;0
33;2014.10.30 04:30;0;-0.0625;21.375;21.625;3416;0;0
34;2014.10.30 04:45;0;-0.0625;21.375;21.5625;3414;0;0
35;2014.10.30 05:00;0;-0.0625;21.375;21.5625;3412;0;0
36;2014.10.30 05:15;0;-0.0625;21.375;21.5625;3410;0;0
37;2014.10.30 05:30;0;-0.0625;21.375;21.5625;3409;0;0
38;2014.10.30 05:45;0;-0.0625;21.375;21.5;3407;0;0
39;2014.10.30 06:00;0;-0.0625;21.3125;21.5;3405;0;0
40;2014.10.30 06:15;0;-0.0625;21.3125;21.5;3404;0;0
41;2014.10.30 06:30;0;-0.0625;21.25;21.5;3402;0;0
42;2014.10.30 06:45;0;-0.0625;21.25;21.5;3400;0;0
43;2014.10.30 07:00;0;-0.0625;21.25;21.5;3399;0;0
44;2014.10.30 07:15;0;-0.0625;21.0625;21.125;3397;0;0
45;2014.10.30 07:30;0;-0.0625;21.125;21.375;3396;1;0
46;2014.10.30 07:45;0;-0.0625;21.625;22.5;189;1;0
47;2014.10.30 08:00;0;-0.0625;21.75;22.1875;186;0;0
48;2014.10.30 08:15;0;-0.0625;21.75;22;187;1;0
49;2014.10.30 08:30;0;-0.0625;21.75;21.875;184;1;0
50;2014.10.30 08:45;0;-0.0625;21.75;21.75;183;0;0
51;2014.10.30 09:00;0;-0.0625;21.75;21.75;185;1;0
52;2014.10.30 09:15;0;-0.0625;21.6875;21.75;185;0;0
53;2014.10.30 09:30;0;-0.0625;21.6875;21.75;184;0;0
54;2014.10.30 09:45;0;-0.0625;21.625;21.6875;182;1;0
55;2014.10.30 10:00;0;-0.0625;21.625;21.625;180;1;0
56;2014.10.30 10:15;0;-0.0625;21.6875;21.6875;180;0;0
57;2014.10.30 10:30;0;-0.0625;21.75;21.75;180;1;0
58;2014.10.30 10:45;0;-0.0625;21.75;21.8125;223;1;0
