0;2015.09.19 11:15;0;-81.875;19.4375;21.25;711;1;0
1;2015.09.19 11:30;1;-81.875;19.625;20;711;1;0
2;2015.09.19 11:45;1;-81.875;19.625;19.75;1192;1;0
3;2015.09.19 12:00;1;-81.875;18.625;19.25;1517;1;0
4;2015.09.19 12:15;1;-81.875;18.125;19;1634;1;0
5;2015.09.19 12:30;1;-81.875;17.9375;18.875;1730;0;0
6;2015.09.19 12:45;1;-81.875;17.875;18.8125;1816;0;0
7;2015.09.19 13:00;1;-81.875;17.875;18.75;1899;0;0
8;2015.09.19 13:15;1;-81.875;17.9375;18.75;1963;0;0
9;2015.09.19 13:30;1;-81.875;18;18.75;2006;0;0
10;2015.09.19 13:45;1;-81.875;18;18.75;2048;0;0
11;2015.09.19 14:00;1;-81.875;18;18.8125;2084;0;0
12;2015.09.19 14:15;1;-81.875;18.0625;18.8125;2115;0;0
13;2015.09.19 14:30;1;-81.875;18.125;18.8125;2143;0;0
14;2015.09.19 14:45;1;-81.875;18.125;18.8125;2171;0;0
15;2015.09.19 15:00;1;-81.875;18.125;18.8125;2194;0;0
16;2015.09.19 15:15;1;-81.875;18.125;18.8125;2214;0;0
17;2015.09.19 15:30;1;-81.875;18.125;18.8125;2235;0;0
18;2015.09.19 15:45;1;-81.875;18.125;18.8125;2255;0;0
19;2015.09.19 16:00;1;-81.875;18.125;18.75;2278;0;0
20;2015.09.19 16:15;1;-81.875;18.1875;18.75;2303;0;0
21;2015.09.19 16:30;1;-81.875;18.1875;18.75;2325;0;0
22;2015.09.19 16:45;1;-81.875;18.25;18.75;2346;0;0
23;2015.09.19 17:00;1;-81.875;18.25;18.75;2373;0;0
24;2015.09.19 17:15;1;-81.875;18.25;18.75;2402;0;0
25;2015.09.19 17:30;1;-81.875;18.25;18.75;2444;0;0
26;2015.09.19 17:45;1;-81.875;18.25;18.75;2475;0;0
27;2015.09.19 18:00;1;-81.875;18.25;18.75;2506;0;0
28;2015.09.19 18:15;1;-81.875;18.25;18.75;2527;0;0
29;2015.09.19 18:30;1;-81.875;18.25;18.75;2538;0;0
30;2015.09.19 18:45;1;-81.875;18.3125;18.75;2552;0;0
31;2015.09.19 19:00;1;-81.875;18.3125;18.75;2566;0;0
32;2015.09.19 19:15;1;-81.875;18.375;18.8125;2579;0;0
33;2015.09.19 19:30;1;-81.875;18.375;18.8125;2595;0;0
34;2015.09.19 19:45;1;-81.875;18.375;18.75;2608;0;0
35;2015.09.19 20:00;1;-81.875;18.375;18.75;2616;0;0
36;2015.09.19 20:15;1;-81.875;18.375;18.75;2634;0;0
37;2015.09.19 20:30;1;-81.875;18.375;18.75;2648;0;0
38;2015.09.19 20:45;1;-81.875;18.375;18.75;2662;0;0
39;2015.09.19 21:00;1;-81.875;18.375;18.75;2670;0;0
40;2015.09.19 21:15;1;-81.875;18.375;18.75;2683;0;0
41;2015.09.19 21:30;1;-81.875;18.375;18.75;2692;0;0
42;2015.09.19 21:45;1;-81.875;18.375;18.75;2703;0;0
43;2015.09.19 22:00;1;-81.875;18.375;18.75;2710;0;0
44;2015.09.19 22:15;1;-81.875;18.375;18.75;2715;0;0
45;2015.09.19 22:30;1;-81.875;18.375;18.75;2722;0;0
46;2015.09.19 22:45;1;-81.875;18.375;18.75;2726;0;0
47;2015.09.19 23:00;1;-81.875;18.375;18.6875;2730;0;0
48;2015.09.19 23:15;1;-81.875;18.375;18.6875;2735;0;0
49;2015.09.19 23:30;1;-81.875;18.375;18.6875;2747;0;0
50;2015.09.19 23:45;1;-81.875;18.375;18.6875;2753;0;0
51;2015.09.20 00:00;1;-81.875;18.375;18.6875;2758;0;0
52;2015.09.20 00:15;1;-81.875;18.375;18.625;2763;0;0
53;2015.09.20 00:30;1;-81.875;18.375;18.625;2768;0;0
54;2015.09.20 00:45;1;-81.875;18.375;18.625;2773;0;0
55;2015.09.20 01:00;1;-81.875;18.375;18.625;2777;0;0
56;2015.09.20 01:15;1;-81.875;18.375;18.625;2781;0;0
57;2015.09.20 01:30;1;-81.875;18.375;18.625;2787;0;0
58;2015.09.20 01:45;1;-81.875;18.375;18.625;2793;0;0
59;2015.09.20 02:00;1;-81.875;18.375;18.625;2798;0;0
60;2015.09.20 02:15;1;-81.875;18.375;18.625;2804;0;0
61;2015.09.20 02:30;1;-81.875;18.375;18.625;2808;0;0
62;2015.09.20 02:45;1;-81.875;18.375;18.625;2815;0;0
63;2015.09.20 03:00;1;-81.875;18.375;18.625;2818;0;0
64;2015.09.20 03:15;1;-81.875;18.375;18.625;2822;0;0
65;2015.09.20 03:30;1;-81.875;18.375;18.625;2831;0;0
66;2015.09.20 03:45;1;-81.875;18.375;18.625;2834;0;0
67;2015.09.20 04:00;1;-81.875;18.375;18.625;2840;0;0
68;2015.09.20 04:15;1;-81.875;18.375;18.625;2845;0;0
69;2015.09.20 04:30;1;-81.875;18.375;18.625;2848;0;0
70;2015.09.20 04:45;1;-81.875;18.375;18.625;2853;0;0
71;2015.09.20 05:00;1;-81.875;18.375;18.625;2855;0;0
72;2015.09.20 05:15;1;-81.875;18.3125;18.625;2857;0;0
73;2015.09.20 05:30;1;-81.875;18.3125;18.625;2859;0;0
74;2015.09.20 05:45;1;-81.875;18.3125;18.625;2861;0;0
75;2015.09.20 06:00;1;-81.875;18.3125;18.625;2863;0;0
76;2015.09.20 06:15;1;-81.875;18.3125;18.625;2865;0;0
77;2015.09.20 06:30;1;-81.875;18.3125;18.625;2868;0;0
78;2015.09.20 06:45;1;-81.875;18.3125;18.625;2870;0;0
79;2015.09.20 07:00;1;-81.875;18.3125;18.625;2872;0;0
80;2015.09.20 07:15;1;-81.875;18.3125;18.625;2873;0;0
81;2015.09.20 07:30;1;-81.875;18.25;18.625;2875;0;0
82;2015.09.20 07:45;1;-81.875;18.25;18.625;2876;0;0
83;2015.09.20 08:00;1;-81.875;18.25;18.625;2877;0;0
84;2015.09.20 08:15;1;-81.875;18.3125;18.625;2878;0;0
